open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base,taker_buy_quote,ignore,timestamp
1688212800000,30523.02,30661.6,30503.94,30572.58,3801.28671,1688227199999,116246540.58596700,120265,1890.79064000,57821986.79419190,0,1688212800
1688227200000,30572.59,30633.92,30543.99,30609.51,2240.4209,1688241599999,68526267.41138490,90541,1151.39644000,35217313.43678010,0,1688227200
1688241600000,30609.51,30612.68,30548.88,30585.9,1390.73974,1688255999999,42537287.76002710,60660,591.62465000,18094941.51315200,0,1688241600
1688256000000,30585.9,30649.99,30463.16,30509.31,3211.40133,1688270399999,98135540.12979790,99850,1435.15752000,43854544.37832060,0,1688256000
1688270400000,30509.3,30553.17,30470.01,30513.01,2300.42674,1688284799999,70177581.85885310,74833,903.59483000,27564924.35300540,0,1688270400
1688284800000,30513.01,30552.0,30484.0,30544.74,1915.72134,1688299199999,58469943.25292610,66654,831.13167000,25366999.22351740,0,1688284800
1688299200000,30544.74,30628.0,30155.0,30498.01,5741.64801,1688313599999,174848043.38007980,139198,2563.48837000,78054432.14265910,0,1688299200
1688313600000,30498.0,30693.14,30366.65,30557.74,4005.03205,1688327999999,122272127.80922550,96309,1763.87549000,53851224.22042800,0,1688313600
1688328000000,30557.74,30791.0,30425.47,30617.03,6112.18072,1688342399999,187128187.00256010,114689,3132.99952000,95923907.64023790,0,1688328000
1688342400000,30617.02,30800.01,30587.77,30756.65,3617.65215,1688356799999,111099619.57241400,89584,1868.90451000,57398941.02117810,0,1688342400
1688356800000,30756.65,30795.8,30606.0,30667.19,4529.14702,1688371199999,139007044.82758970,92908,1892.89673000,58107620.03651210,0,1688356800
1688371200000,30667.19,30700.92,30583.01,30625.22,5651.3227,1688385599999,173168055.93044270,99072,2411.52026000,73893978.40381290,0,1688371200
1688385600000,30625.22,31170.0,30570.27,31068.64,11506.76313,1688399999999,355143646.46387410,188742,5948.65707000,183618309.13543640,0,1688385600
1688400000000,31068.64,31380.0,30800.8,31255.84,12496.68998,1688414399999,388754449.19254120,199682,6025.92579000,187492369.29050580,0,1688400000
1688414400000,31255.83,31299.16,30900.0,31156.2,5960.06813,1688428799999,185462523.51753180,111867,2738.03895000,85187517.48990410,0,1688414400
1688428800000,31156.2,31350.69,31096.48,31195.69,5915.60031,1688443199999,184719353.90640510,118441,2726.19062000,85123370.30463090,0,1688428800
